									
Millis	X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3
18965	89	50	26	87	62	37	95	63	38
18970	92	51	26	87	62	36	96	63	38
18976	94	49	28	87	63	37	96	63	38
18982	87	51	26	87	62	36	96	63	38
18988	81	50	27	87	63	36	96	63	38
18994	83	50	26	87	63	37	96	64	38
18999	87	51	26	87	63	36	96	64	38
19005	83	51	26	86	63	36	95	64	38
19011	82	51	26	87	62	36	96	64	38
19016	85	49	27	87	64	37	96	64	38
19022	82	51	26	87	63	36	96	64	38
19028	90	49	26	86	64	36	96	64	38
19034	82	51	26	87	63	36	96	64	38
19039	87	50	27	87	64	37	96	64	38
19045	84	50	26	87	63	36	95	64	38
19051	85	49	27	87	63	36	95	64	39
19056	92	50	27	87	63	37	95	64	39
19062	88	51	26	87	63	37	95	64	38
19067	80	50	28	87	63	36	95	64	39
19074	82	50	27	87	63	36	95	64	39
19080	91	49	27	87	64	37	94	64	39
19085	83	51	26	87	63	36	94	64	39
19091	90	51	26	87	63	37	94	64	39
19096	89	52	27	87	64	37	94	64	39
19102	85	51	26	86	63	37	94	64	39
19107	85	52	27	87	64	36	94	64	40
19114	85	51	26	87	64	36	94	64	39
19120	84	50	27	87	64	36	93	64	39
19125	81	51	27	87	63	36	93	64	39
19131	81	51	26	87	64	36	93	64	39
19136	91	50	26	87	64	36	93	64	39
19142	85	50	27	87	64	35	93	64	39
19148	86	48	27	86	65	36	93	64	39
19153	79	50	26	87	64	35	93	64	40
19160	81	50	27	87	64	36	93	64	39
19165	83	50	26	86	63	36	93	64	38
19171	81	52	26	87	63	35	93	64	38
19176	87	51	28	87	64	36	94	65	40
19182	79	50	26	87	64	36	93	64	38
19188	90	50	26	86	64	36	93	64	39
19193	78	50	26	87	64	36	94	64	39
19200	85	51	27	87	64	36	93	64	39
19205	85	50	27	87	64	36	94	64	39
19211	86	51	26	87	64	36	94	64	39
19217	91	51	27	87	64	37	94	64	39
19222	81	50	27	87	64	36	94	64	40
19228	87	49	28	86	64	37	94	64	39
19233	85	49	27	86	65	37	94	64	39
19239	85	51	27	87	64	37	95	64	39
19246	86	49	26	86	64	37	95	64	39
19251	80	51	25	87	63	37	95	64	40
19257	91	51	26	87	64	38	95	64	39
19262	83	51	26	87	64	37	95	64	39
19268	83	51	27	87	64	37	95	64	39
19274	84	50	26	86	64	37	95	64	39
19279	91	50	27	87	64	38	95	64	39
19286	89	50	27	86	64	37	95	64	39
19291	89	50	26	86	64	37	95	64	39
19297	87	51	26	87	64	37	95	64	39
19303	84	50	27	87	64	36	95	64	38
19308	90	50	26	86	63	37	95	64	39
19314	86	50	26	86	65	37	95	64	39
19319	86	50	27	87	65	37	94	64	39
19326	89	50	26	87	64	37	94	64	39
19332	86	49	27	86	64	36	94	63	39
19337	90	50	27	87	64	37	94	64	39
19343	85	50	27	87	64	37	94	63	39
19349	82	50	26	87	64	37	94	64	40
19354	86	50	25	87	63	37	93	64	39
19360	94	50	27	87	64	36	94	64	40
19365	86	52	26	87	64	36	93	64	39
19372	90	49	26	87	64	36	93	64	39
19378	90	50	27	87	64	36	93	64	41
19383	82	50	26	86	64	36	93	64	40
19389	91	50	26	87	64	36	93	64	40
19394	92	50	27	87	64	36	93	65	40
19400	91	50	28	87	65	36	93	65	39
19406	85	50	27	87	64	35	93	65	39
19412	78	51	26	87	64	36	93	65	39
19418	84	51	26	87	64	36	93	65	40
19423	79	50	26	87	64	36	93	65	39
19429	83	50	26	87	64	35	93	65	39
19435	83	50	27	87	64	35	93	65	39
19440	83	50	26	87	64	35	93	65	38
19446	88	50	27	87	64	35	93	65	39
19451	87	49	27	86	64	35	93	65	38
19458	90	51	27	87	64	35	94	65	39
19464	83	50	27	87	64	35	93	65	38
19469	81	50	27	87	64	36	94	65	39
19475	85	50	27	87	64	36	94	65	39
19480	89	51	26	87	63	36	94	65	39
19486	85	50	26	86	64	36	94	65	38
19492	85	49	25	86	63	36	94	65	38
19498	87	50	26	87	64	36	94	64	39
19504	84	50	27	87	63	36	94	64	38
19509	96	49	26	87	63	36	95	64	39
19515	88	49	27	86	64	37	95	64	39
19521	86	49	26	87	63	36	95	64	38
19526	86	51	26	86	64	37	95	64	39
19532	81	50	27	87	63	36	95	64	39
19537	87	51	27	86	64	38	96	63	38
19544	93	50	27	87	63	36	96	63	39
19550	90	49	27	87	63	37	96	63	38
19555	81	51	26	87	63	37	96	63	39
19561	85	50	27	87	63	36	96	63	38
19566	87	52	26	86	62	37	96	63	38
19572	83	51	26	87	62	37	96	63	38
19577	84	51	28	86	63	38	97	62	38
19584	82	50	27	87	62	37	97	62	38
19590	81	51	25	87	62	37	97	62	38
19595	88	51	26	87	62	37	97	62	38
19601	81	50	26	87	63	37	97	62	38
19606	85	50	26	86	62	38	97	62	38
19612	84	50	27	87	62	37	97	62	38
19617	89	50	26	86	61	38	98	62	39
19623	90	50	26	86	62	37	98	62	39
19630	88	51	26	86	62	38	98	62	39
19635	91	50	26	87	61	38	98	62	39
19641	87	50	27	86	62	38	98	62	39
19646	87	51	27	86	61	37	98	62	39
19652	83	49	27	86	62	38	98	62	39
19657	79	52	27	87	61	37	98	62	39
19663	81	50	26	86	61	38	97	62	39
19670	88	51	26	87	61	38	97	62	39
19675	86	50	26	87	61	38	97	62	40
19681	86	50	26	86	61	38	97	62	40
19686	86	50	27	87	61	37	97	63	40
19692	90	50	26	86	61	38	97	63	39
19698	86	51	26	87	61	37	96	63	39
19703	86	50	25	86	62	37	96	63	40
19710	81	50	26	87	61	37	96	63	39
19715	87	50	26	87	61	37	96	63	39
19721	88	50	27	86	61	37	96	63	39
19727	85	50	27	87	61	36	96	64	39
19732	84	50	26	87	61	36	95	64	39
19738	87	50	26	86	61	36	96	64	39
19743	87	50	26	86	62	36	95	64	38
19749	87	51	27	87	61	35	95	64	39
19755	85	50	27	87	62	36	95	64	38
19761	93	49	27	87	62	35	95	64	38
19767	85	50	28	86	62	36	95	64	39
19772	74	51	27	87	61	35	95	64	38
19778	77	50	28	87	61	36	95	64	39
19783	76	50	26	86	61	36	95	64	39
19789	81	51	26	86	61	36	95	64	38
19796	87	51	27	87	61	36	96	64	39
19801	87	51	26	87	62	36	96	64	39
19807	89	49	27	86	62	36	96	63	38
19812	79	50	27	87	60	35	96	63	39
19818	88	50	27	86	61	38	96	63	39
19823	93	50	26	86	61	37	96	63	39
19829	90	51	27	86	61	37	97	63	39
19835	82	50	26	87	61	37	97	63	40
19841	88	50	26	87	61	38	97	62	38
19847	84	50	26	87	61	37	98	63	40
19852	81	51	26	86	61	38	98	63	38
19858	92	50	26	87	61	38	98	62	39
19864	86	51	26	87	61	37	98	62	40
19869	82	50	25	87	61	37	98	62	39
19875	89	50	27	86	61	38	98	62	39
19881	88	50	27	86	61	38	97	62	39
19887	85	50	27	86	61	38	97	62	39
19893	87	49	27	87	62	37	97	62	39
19898	82	51	27	86	61	38	98	62	39
19904	86	51	25	87	62	37	97	62	39
19909	87	50	27	87	62	37	97	62	39
19915	84	49	27	86	62	38	97	62	39
19921	82	51	27	87	61	37	97	62	39
19927	89	50	26	86	61	38	97	62	39
19933	84	50	27	88	62	36	97	62	39
19938	82	50	26	86	62	38	96	62	39
19944	86	51	26	87	61	37	96	62	39
19949	90	49	26	86	63	38	96	63	39
19955	88	51	27	87	62	37	96	63	40
19961	93	50	26	86	63	38	96	63	39
19967	84	53	27	87	61	37	96	63	39
19973	85	50	26	86	62	37	95	63	39
19978	87	51	27	87	63	36	96	63	39
19984	81	49	27	87	62	37	95	63	38
19990	84	50	26	87	62	36	95	63	38
19995	87	50	27	87	63	37	96	64	39
20001	87	50	27	87	62	36	95	63	38
20006	84	52	26	87	63	36	96	64	38
20013	86	50	26	86	63	37	96	64	38
20019	84	51	26	87	63	36	95	64	38
20024	85	50	25	86	63	37	95	64	38
20030	85	53	25	87	62	36	95	64	38
20035	87	50	26	87	64	36	96	64	38
20041	85	51	26	87	62	36	95	64	38
20046	85	50	27	86	64	36	95	64	38
20053	88	50	26	86	62	36	95	64	38
20059	87	50	27	87	64	37	95	64	38
20064	88	50	27	87	62	37	95	64	39
20070	82	51	27	87	63	36	95	64	39
20075	91	50	27	87	63	37	95	64	39
20081	87	51	26	87	63	36	95	64	39
20087	92	51	26	87	63	37	95	64	39
20092	87	49	26	87	63	36	95	64	39
20099	89	50	27	87	64	37	95	64	39
20104	82	51	27	87	63	36	94	64	39
20110	89	50	27	86	64	37	94	64	39
20116	88	51	27	87	64	36	94	64	40
20121	90	48	27	86	64	37	94	64	39
20127	88	51	27	87	63	36	94	64	39
20132	87	49	27	87	64	37	94	64	39
20139	91	50	26	87	64	36	94	64	39
20144	88	50	26	87	64	36	93	64	39
20150	74	51	27	87	63	35	93	64	39
20156	86	51	28	87	64	36	93	64	39
20161	85	51	26	87	64	35	93	64	39
20167	88	49	27	87	65	36	93	64	39
20172	85	49	27	86	64	36	93	65	39
20178	87	51	27	87	64	36	93	64	39
20185	89	50	26	86	64	36	93	64	38
20190	89	50	27	86	64	36	93	64	38
20196	87	51	28	87	64	36	94	65	40
20201	77	51	27	87	64	36	93	64	38
20207	85	51	26	87	64	36	93	64	39
20213	87	51	26	87	64	36	93	64	39
20218	92	51	27	87	64	36	93	64	39
20225	86	49	26	87	64	36	94	64	39
20230	84	50	26	87	64	36	94	64	39
20236	79	52	28	87	64	37	94	64	39
20242	76	50	27	87	64	36	94	64	39
20247	75	50	27	87	64	36	94	64	39
20253	79	50	26	86	64	37	94	64	39
20258	87	49	27	87	66	37	95	64	39
20265	87	51	26	87	63	36	94	64	39
20271	85	51	26	87	64	37	95	64	40
20276	81	51	26	87	64	37	95	64	40
20282	82	50	27	87	64	37	95	64	39
20287	88	50	26	87	64	36	95	64	39
20293	87	50	25	87	64	37	95	64	39
20299	85	50	26	87	64	37	95	64	39
20304	83	51	28	86	64	37	95	64	38
20311	91	50	27	87	64	37	95	64	39
20316	86	50	26	87	64	37	95	64	39
20322	88	49	27	86	65	38	95	64	38
20328	83	52	26	87	63	36	95	64	39
20333	86	51	27	86	64	37	95	64	39
20339	92	50	27	86	64	37	94	64	39
20344	89	50	27	86	64	37	94	63	39
20351	88	50	26	86	64	37	94	64	39
20357	88	50	27	87	64	37	94	64	39
20362	90	50	26	86	64	37	94	64	39
20368	88	51	26	86	64	36	94	64	40
20373	88	50	27	86	64	37	94	64	39
20379	82	51	26	87	64	37	94	64	40
20385	96	51	25	87	64	36	94	64	40
20390	89	51	26	87	64	37	93	64	38
20397	85	52	26	87	63	36	93	64	39
20402	81	50	26	87	64	36	93	64	39
20408	87	50	26	86	64	36	93	64	39
20414	83	50	27	86	63	36	93	65	39
20419	84	51	26	87	64	36	93	65	39
20425	86	50	27	86	64	36	93	65	39
20430	81	50	26	86	64	36	93	65	39
20437	94	52	26	87	64	36	93	65	39
20443	87	50	26	86	64	36	93	65	38
20448	92	50	26	86	64	36	93	65	39
20454	78	50	26	87	63	35	93	65	38
20459	88	51	27	87	64	36	93	65	38
20465	87	50	27	87	64	35	93	65	38
20471	81	50	26	86	64	36	93	65	38
20476	80	50	27	87	64	36	93	65	39
20483	89	50	26	86	64	36	93	65	38
20488	92	51	26	87	64	35	94	65	38
20494	86	49	26	87	64	36	94	65	39
20500	90	51	27	86	64	36	94	65	38
20505	86	51	27	87	63	35	94	64	39
20511	72	51	27	87	63	36	94	64	39
20516	90	50	27	87	63	36	94	65	39
20523	89	51	26	87	63	36	94	64	39
20529	81	51	26	86	63	37	94	64	38
20534	73	50	28	87	63	36	95	64	39
20540	90	51	27	87	64	37	95	64	39
20545	87	51	26	87	63	36	95	64	39
20551	91	50	26	86	63	37	95	64	39
20556	83	50	27	87	63	36	95	64	39
20562	83	49	27	87	63	37	95	63	39
20569	86	50	27	86	62	37	95	63	38
20574	80	52	27	87	63	37	96	63	38
20580	90	50	27	86	62	38	96	63	38
20585	85	51	26	87	62	37	96	63	38
20591	87	49	26	86	63	38	96	63	38
20597	87	51	27	87	63	37	97	63	38
20602	76	49	27	87	62	36	97	62	38
20609	76	50	27	86	62	37	97	62	38
20614	80	50	27	87	62	37	97	62	39
20620	87	51	26	86	62	38	97	62	38
20625	90	50	26	87	62	37	97	62	38
20631	77	51	25	86	61	38	97	62	38
20637	87	50	27	87	62	38	97	62	39
20642	76	50	27	87	61	38	98	62	39
20649	88	48	26	87	62	37	98	62	39
20654	85	48	27	86	62	39	97	62	39
20660	79	50	27	87	62	37	98	62	39
20665	81	51	26	86	61	39	98	62	39
20671	86	51	25	87	62	38	98	62	39
20677	87	50	26	86	61	38	98	62	39
20682	87	50	26	87	61	38	97	62	39
20688	85	49	27	86	62	38	97	62	39
20694	78	51	26	87	61	38	97	62	39
20700	81	50	26	87	61	38	97	62	39
20705	84	51	25	87	61	37	97	63	40
20711	84	51	26	86	61	37	97	63	40
20717	84	51	28	87	61	37	96	63	38
20722	87	51	26	86	61	37	96	63	40
20728	88	50	26	87	61	37	96	63	39
20734	78	49	28	86	61	37	96	63	39
20740	81	51	27	87	61	36	96	63	39
20746	78	51	26	87	61	36	96	63	39
20751	81	49	26	87	61	36	95	63	39
20757	86	50	27	87	61	36	96	64	39
20762	85	50	27	86	61	37	95	64	38
20768	77	50	26	87	61	35	95	64	39
20773	85	50	27	86	62	36	96	64	39
20780	91	50	26	87	62	35	95	64	38
20786	89	50	26	86	61	36	95	64	39
20791	80	50	27	87	62	36	95	64	38
20797	86	50	27	87	61	36	95	64	39
20802	85	51	26	86	61	36	95	64	39
20808	81	49	27	86	61	36	95	64	39
20814	88	50	26	87	61	36	95	64	39
20820	84	49	26	87	62	36	96	64	39
20826	85	50	27	86	61	37	96	63	38
20831	84	50	25	87	61	36	96	63	38
20837	92	51	27	86	61	37	96	63	39
20843	93	50	27	86	61	37	96	63	39
20848	83	52	26	87	61	37	97	63	39
20854	82	50	27	86	62	38	97	63	39
20859	94	50	27	87	61	37	97	63	39
20866	87	50	26	86	61	37	97	63	39
20871	82	51	25	86	61	37	98	62	40
20877	80	50	27	86	61	38	97	62	38
20883	84	50	27	87	61	37	97	62	39
20888	90	50	28	86	62	38	98	62	39
20894	80	51	27	87	61	37	98	62	39
20899	82	51	28	86	62	38	98	62	39
20906	84	51	26	86	61	38	97	62	39
20912	88	50	26	87	61	38	97	62	39
20917	86	50	26	87	62	38	98	62	39
20923	81	50	27	86	61	38	97	62	39
20928	91	49	27	86	61	38	97	62	39
20934	83	50	26	87	62	37	97	62	39
20939	82	51	27	86	61	38	97	62	39
20945	89	50	25	87	62	37	97	62	39
20952	88	51	27	86	61	38	97	62	39
20957	88	51	27	87	62	37	97	62	39
20963	79	50	25	86	61	37	96	62	39
20968	79	50	26	87	62	37	96	63	39
20974	78	51	28	86	62	38	96	63	39
20980	83	50	27	87	62	37	96	63	39
20985	80	50	27	87	63	37	96	63	39
20992	83	50	27	87	62	36	96	63	39
20997	84	50	26	87	62	37	96	63	39
21003	81	50	26	87	63	36	95	63	39
21009	88	50	26	86	63	37	96	63	38
21014	84	51	25	87	62	36	96	63	38
21020	88	49	27	87	63	37	95	63	38
21025	88	51	27	87	62	36	96	63	38
21031	83	50	25	87	63	36	95	63	38
21038	90	50	27	87	62	37	96	64	38
21043	83	50	26	87	63	36	95	63	38
21049	90	50	25	87	63	36	96	64	38
21054	89	51	26	87	63	36	96	64	38
21060	94	49	27	86	63	37	95	64	38
21065	83	50	27	87	63	35	95	64	38
21071	89	49	27	86	63	37	95	64	38
21078	93	51	27	87	63	36	96	64	39
21083	96	50	26	86	64	37	95	64	38
21089	82	51	26	87	63	36	95	64	39
21094	84	51	27	87	64	36	95	64	39
21100	88	50	25	87	63	36	95	64	38
21105	91	51	25	87	63	36	95	64	39
21111	82	51	26	87	63	36	95	64	39
21118	86	51	27	87	63	36	95	64	39
21123	87	49	27	87	64	37	94	64	39
21129	88	51	27	87	64	36	94	64	39
21134	80	50	27	86	64	38	94	64	39
21140	79	52	26	87	63	36	94	64	39
21146	81	51	26	87	64	36	94	64	39
21151	89	51	26	87	63	36	93	64	39
21157	85	50	26	87	64	36	93	64	40
21163	82	51	27	86	64	36	93	64	39
21169	90	50	27	86	64	36	93	64	39
21174	92	51	26	87	64	35	93	64	40
21180	88	49	27	87	64	36	93	64	39
21186	85	50	25	87	64	36	93	64	39
21191	85	51	26	87	63	36	93	64	39
21197	89	51	27	87	64	36	93	65	40
21202	84	50	26	87	64	35	93	64	40
21209	84	51	27	86	64	36	93	64	38
21215	86	49	27	87	65	36	93	64	38
21220	92	51	27	86	64	36	94	64	40
21226	85	50	26	87	64	36	93	64	38
21231	84	50	26	87	64	36	93	64	39
21237	87	50	27	87	64	36	94	65	39
21243	81	50	27	87	64	36	93	64	39
21249	82	50	27	87	64	36	94	64	39
21255	87	50	27	87	64	37	94	64	39
21260	79	51	26	87	64	36	94	64	39
21266	89	50	25	87	64	36	94	64	40
21272	81	50	27	87	63	37	94	64	39
21277	92	50	27	87	65	38	95	64	39
21283	87	51	27	87	63	36	95	64	39
21289	91	49	28	86	65	38	95	64	39
21295	84	51	27	87	64	37	95	64	40
21301	90	50	26	86	64	37	95	64	39
21306	83	52	25	87	64	37	95	64	39
21312	89	50	26	87	64	37	95	64	39
21317	85	51	25	87	64	37	95	64	39
21323	81	50	26	87	64	37	95	63	38
21329	80	50	26	87	64	37	95	64	38
21335	83	50	27	87	64	37	95	64	39
21341	90	50	27	87	64	37	95	64	39
21346	82	52	27	87	63	36	95	64	38
21352	95	49	25	86	63	37	95	63	39
21358	86	49	26	86	65	38	95	64	39
21363	80	51	25	87	64	37	94	64	39
21369	83	50	26	87	64	36	94	64	39
21375	82	50	26	87	64	37	94	64	40
21381	90	51	26	87	64	37	94	64	39
21387	82	50	27	87	64	37	93	64	40
21392	82	50	27	87	64	36	93	64	40
21398	86	50	27	87	64	36	93	64	40
21403	89	50	26	86	64	36	94	64	40
21409	85	50	26	86	64	37	93	64	38
21415	87	49	26	87	63	36	93	64	39
21421	90	50	26	87	64	36	93	64	40
21427	99	51	25	87	64	36	93	64	40
21432	89	50	26	86	64	36	93	64	39
21438	82	52	27	87	64	35	93	65	39
21444	86	50	26	86	64	36	93	65	39
21449	92	50	26	87	64	36	93	65	39
21455	85	49	27	87	64	36	93	65	39
21461	82	50	26	87	64	35	93	65	39
21467	85	49	26	87	64	35	93	65	39
21473	84	49	27	86	64	35	93	65	39
21478	80	51	27	87	64	36	93	65	39
21484	82	50	26	87	64	35	93	65	38
21489	89	50	26	87	64	35	93	65	39
21495	94	50	27	87	64	36	94	65	39
21502	93	49	27	87	64	35	93	65	38
21507	87	48	27	87	64	35	94	65	38
21513	84	49	27	87	63	36	94	65	39
21518	84	50	28	87	64	35	94	65	38
21524	88	49	27	87	64	36	94	65	38
21530	86	51	25	87	63	36	94	65	38
21535	94	50	28	87	64	36	94	65	39
21541	88	50	27	86	63	36	94	64	38
21547	87	52	27	86	63	36	94	64	39
21553	88	51	27	86	63	37	95	64	39
21559	94	52	26	87	64	36	95	64	39
21564	87	50	26	86	63	37	95	64	39
21570	89	51	27	87	63	36	95	64	39
21575	92	51	26	86	63	37	95	64	39
21581	86	50	26	87	63	36	95	63	38
21588	82	50	27	86	63	37	96	63	39
21593	84	50	25	87	63	37	96	63	38
21599	88	50	27	87	63	37	96	63	38
21604	82	50	27	87	62	37	96	63	38
21610	82	51	27	88	63	36	96	63	38
21615	89	50	27	86	63	38	97	63	39
21621	82	50	26	87	62	37	96	62	38
21627	83	50	26	87	63	37	97	62	38
21633	84	51	26	86	62	38	97	62	38
21639	85	50	26	86	63	38	97	62	38
21644	83	50	26	87	62	37	97	62	38
21650	88	50	26	86	62	38	97	62	38
21655	77	51	27	88	62	37	97	62	39
21661	81	50	26	86	62	38	98	62	38
21667	83	51	27	87	61	37	97	62	39
21673	82	49	27	86	62	38	98	62	39
21679	89	49	26	87	61	38	98	62	39
21684	88	49	27	86	62	38	97	62	39
21690	86	50	26	87	61	37	97	62	39
21696	79	49	28	86	62	39	98	62	40
21701	86	51	27	87	61	37	97	62	39
21707	85	49	27	87	62	37	97	62	39
21712	86	50	26	87	61	38	97	62	39
21719	88	51	26	87	61	37	97	62	39
21724	81	51	25	86	61	37	97	63	40
21730	79	52	26	87	61	37	97	63	40
21736	89	51	27	87	62	37	96	63	39
21741	85	50	26	87	61	36	96	63	39
21747	89	50	26	87	62	37	96	63	39
21752	89	49	26	87	61	37	96	63	39
21759	88	50	27	87	61	36	96	63	39
21765	85	50	27	86	62	36	96	63	39
21770	82	50	26	87	61	36	96	63	39
21776	82	50	27	87	61	36	95	64	39
21781	90	50	26	86	61	36	95	64	39
21787	85	50	27	87	62	36	95	64	38
21793	86	50	26	86	61	36	95	64	39
21798	84	51	27	87	61	36	95	64	38
21805	83	51	26	87	61	35	95	64	39
21810	83	49	26	86	61	36	95	64	38
21816	90	50	27	87	61	35	95	64	39
21821	86	49	27	86	62	36	95	64	39
21827	86	50	27	86	61	36	95	64	39
21833	79	50	27	87	61	36	95	64	39
21838	83	50	27	87	61	36	95	64	39
21845	84	51	26	87	61	36	96	63	39
21850	83	49	26	87	62	36	96	63	38
21856	87	51	26	87	61	36	96	63	39
21862	79	50	26	86	60	37	96	63	38
21867	80	50	27	87	61	37	97	63	39
21873	84	50	26	87	61	38	97	63	39
21878	89	51	26	87	61	37	97	63	39
21884	82	51	28	86	61	38	97	62	38
21891	88	50	26	87	61	37	97	62	40
21896	93	50	27	86	61	38	98	62	39
21902	84	49	27	87	61	37	97	62	38
21907	86	50	26	87	61	37	98	62	40
21913	83	50	26	87	61	37	98	62	39
21919	85	50	26	86	61	38	98	62	39
21924	80	49	27	87	61	37	98	62	39
21931	83	51	27	86	61	38	98	62	39
21936	80	52	26	87	61	37	97	62	39
21942	82	51	26	86	61	37	97	62	39
21948	84	51	26	86	61	37	97	62	39
21953	77	51	25	86	61	38	97	62	39
21959	77	50	27	88	62	37	97	62	38
21964	79	50	27	86	61	38	97	62	39
21970	78	50	27	87	62	37	97	62	39
21977	88	52	27	87	61	37	97	63	39
21982	85	51	28	86	62	38	96	63	39
21988	83	51	26	86	61	37	96	63	39
21993	80	49	26	86	63	38	96	63	39
21999	88	52	26	87	62	37	96	63	39
22004	87	50	27	87	62	37	96	63	39
22010	84	50	26	87	61	37	96	63	39
22017	87	51	27	87	62	37	96	63	39
22022	76	50	28	87	63	37	96	63	38
22028	84	50	26	86	62	37	96	63	38
22033	80	50	27	87	63	36	96	63	39
22039	89	49	27	87	62	37	96	63	38
22045	85	51	26	87	62	36	96	64	38
22050	85	49	27	87	63	36	95	64	38
22057	88	50	27	87	62	36	96	64	38
22062	83	50	27	86	63	36	95	64	38
22068	87	50	26	86	63	37	96	64	38
22074	87	50	27	87	63	36	96	64	38
22079	94	50	26	86	63	37	95	64	38
22085	82	51	27	87	63	36	95	64	38
22090	90	50	27	86	63	37	95	64	38
22096	91	51	26	87	63	36	95	64	38
22102	90	49	27	86	63	37	95	64	38
22108	84	51	25	87	63	36	95	64	38
22114	87	50	26	87	64	36	95	64	39
22119	90	50	26	87	63	36	95	64	39
22125	94	50	26	87	63	36	95	64	39
22130	87	50	26	87	63	36	95	64	39
22136	87	51	27	87	64	37	95	64	39
22143	91	51	27	87	63	37	94	64	39
22148	91	51	27	87	63	36	94	64	39
22154	87	49	27	87	64	37	94	64	39
22159	86	51	25	87	63	36	94	64	39
22165	88	50	26	86	64	36	94	64	39
22170	86	51	25	87	63	36	94	64	39
22176	78	49	26	87	64	36	93	64	39
22182	80	51	27	86	63	36	93	64	39
22188	78	51	26	87	64	35	93	64	39
22194	87	50	26	87	64	36	93	65	39
22199	84	51	26	87	64	36	93	64	39
22205	87	50	25	86	64	36	93	64	39
22211	89	50	26	87	63	36	93	64	39
22216	84	51	26	87	64	36	93	65	40
22222	82	50	27	87	64	36	93	64	40
22228	85	51	26	86	64	35	93	64	39
22234	83	49	27	86	64	36	93	65	37
22240	87	49	27	87	64	36	93	64	40
22245	87	50	28	86	64	36	93	64	39
22251	82	52	25	87	64	36	93	64	39
22256	85	51	26	87	64	36	93	65	39
22262	84	50	26	87	64	36	93	64	39
22267	89	50	26	87	64	37	93	64	39
22274	88	49	27	87	64	36	94	65	39
22280	83	50	27	87	64	36	94	64	39
22285	87	50	27	86	64	37	94	64	39
22291	88	50	27	86	64	37	94	64	39
22296	83	50	27	87	64	36	95	64	39
22302	88	49	26	86	64	37	95	64	39
22308	79	51	27	87	64	36	95	64	39
22314	85	51	27	87	64	37	95	64	39
22320	85	50	27	87	64	37	95	64	39
22325	86	51	27	87	63	37	95	64	39
22331	81	50	26	87	64	37	95	64	39
22337	89	51	27	87	64	37	95	64	39
22342	85	50	26	87	64	37	95	64	39
22348	87	50	27	87	64	37	95	64	39
22354	86	50	27	87	64	37	95	64	39
22360	85	50	27	87	65	36	95	64	38
22366	91	51	26	86	63	37	95	64	39
22371	86	50	26	87	65	37	95	64	38
22377	98	52	27	88	64	36	95	64	39
22382	92	50	27	87	64	36	94	64	39
22388	85	50	26	87	64	36	94	64	39
22394	88	49	27	87	64	37	94	64	39
22400	89	50	26	87	64	37	94	64	39
22406	89	50	27	87	65	37	94	64	40
22412	86	50	25	87	64	36	93	64	39
22417	89	50	27	87	65	36	94	64	40
22423	83	49	27	86	63	36	93	64	38
22428	83	50	26	87	64	36	93	64	40
22434	88	49	27	87	65	36	94	64	41
22441	83	51	27	87	64	36	93	64	39
22446	81	50	27	87	64	36	93	64	39
22452	78	51	26	87	63	35	93	65	39
22457	80	51	26	87	64	36	93	65	40
22463	79	49	26	87	64	36	93	65	39
22468	85	49	27	87	64	35	93	65	39
22474	92	49	26	87	64	36	93	65	39
22480	88	50	26	87	63	35	93	65	38
22486	85	51	27	86	64	36	93	65	39
22492	91	50	26	86	64	36	93	65	39
22498	88	50	27	87	64	36	93	65	39
22503	83	50	26	87	64	36	93	65	39
22509	84	51	27	87	64	35	93	65	38
22514	90	50	27	87	64	36	94	65	39
22520	87	50	26	86	64	36	93	65	38
22527	84	50	26	87	64	36	94	65	39
22532	87	50	25	87	63	36	94	65	38
22538	87	52	26	87	64	35	94	65	38
22543	83	51	27	86	64	36	94	65	39
22549	86	51	25	87	63	36	94	64	38
22555	83	50	26	87	64	36	94	65	39
22560	86	50	27	86	63	36	94	64	39
22566	92	50	27	87	64	36	95	64	39
22572	85	50	26	86	63	37	94	64	39
22578	91	50	27	87	64	36	95	64	39
22584	90	51	26	86	63	37	95	64	39
22589	87	50	26	87	63	36	95	64	38
22595	96	50	27	86	63	38	95	64	39
22600	84	51	26	87	63	36	95	63	38
22606	83	49	27	86	63	37	96	63	39
22613	91	49	26	87	63	36	96	63	38
22618	89	48	27	87	64	38	96	63	38
22624	86	50	26	87	62	37	96	63	38
22629	89	50	27	87	63	36	96	63	38
22635	84	50	28	86	62	38	97	63	38
22640	86	50	27	87	62	37	96	63	38
22646	86	50	26	87	62	37	97	62	38
22652	86	50	26	87	62	37	97	62	38
22658	89	50	26	86	62	38	97	62	38
22664	89	50	26	87	62	37	97	62	38
22669	89	50	26	86	61	38	97	62	38
22675	83	50	27	87	63	37	98	62	39
22681	82	51	26	86	61	38	98	62	39
22686	80	51	27	87	62	37	98	62	39
22692	87	49	27	86	61	38	98	62	39
22698	77	51	28	87	62	37	98	62	39
22704	85	51	26	86	60	38	98	62	39
22709	88	50	26	87	62	38	98	62	39
22715	93	51	26	87	61	38	97	62	39
22721	91	50	26	86	62	38	97	62	39
22726	88	51	26	86	61	38	98	62	40
22732	83	50	26	87	61	37	97	62	40
22737	79	51	26	86	61	38	97	63	40
22744	85	51	26	86	61	37	97	63	40
22749	84	49	27	86	62	37	96	63	39
22755	85	50	27	87	61	37	97	63	40
22761	85	51	25	86	62	38	97	63	40
